For M5|Adr    83|KD1       17      22.0 C  3 B06|Rf        0.51491 m   |HD         24.004 m   |                      | 
For M5|Adr    84|KD1       16      22.0 C  3 B06|Rb        2.07793 m   |HD         24.090 m   |                      | 
For M5|Adr    85|KD1       17      22.0 C    B06|                      |                      |Z         7.57103 m   | 
For M5|Adr    86|KD1       17      22.0 C  3 B06|Rb        1.88123 m   |HD         33.658 m   |                      | 
For M5|Adr    87|KD1       18      22.0 C  3 B06|Rf        0.35773 m   |HD         33.539 m   |                      | 
For M5|Adr    88|KD1       18      22.0 C  3 B06|Rf        0.35770 m   |HD         33.544 m   |                      | 
For M5|Adr    89|KD1       17      22.0 C  3 B06|Rb        1.88124 m   |HD         33.655 m   |                      | 
For M5|Adr    90|KD1       18      22.0 C    B06|                      |                      |Z         9.09455 m   | 
For M5|Adr    91|KD1       18      21.0 C  3 B06|Rb        2.74759 m   |HD         27.465 m   |                      | 
For M5|Adr    92|KD1       19      21.0 C  3 B06|Rf        1.44306 m   |HD         27.908 m   |                      | 
For M5|Adr    93|KD1       19      21.0 C  3 B06|Rf        1.44308 m   |HD         27.910 m   |                      | 
For M5|Adr    94|KD1       18      21.0 C  3 B06|Rb        2.74766 m   |HD         27.453 m   |                      | 
For M5|Adr    95|KD1       19      21.0 C    B06|                      |                      |Z        10.39911 m   | 
For M5|Adr    96|KD1       19      21.0 C  3 B06|Rb        0.84648 m   |HD         24.406 m   |                      | 
For M5|Adr    97|KD1       20      21.0 C  3 B06|Rf        1.71392 m   |HD         25.397 m   |                      | 
For M5|Adr    98|KD1       20      21.0 C  3 B06|Rf        1.71396 m   |HD         25.396 m   |                      | 
For M5|Adr    99|KD1       19      21.0 C  3 B06|Rb        0.84651 m   |HD         24.444 m   |                      | 
For M5|Adr   100|KD1       20      21.0 C    B06|                      |                      |Z         9.53166 m   | 
For M5|Adr   101|KD1       20      21.0 C  3 B06|Rb        0.70982 m   |HD         29.613 m   |                      | 
For M5|Adr   102|KD1       21      21.0 C  3 B06|Rf        1.34109 m   |HD         28.972 m   |                      | 
For M5|Adr   103|KD1       21      22.0 C  3 B06|Rf        1.34116 m   |HD         28.949 m   |                      | 
For M5|Adr   104|KD1       20      22.0 C  3 B06|Rb        0.70989 m   |HD         29.598 m   |                      | 
For M5|Adr   105|KD1       21      22.0 C    B06|                      |                      |Z         8.90039 m   | 
For M5|Adr   106|KD1       21      22.0 C  3 B06|Rb        1.36279 m   |HD         32.156 m   |                      | 
For M5|Adr   107|KD1       22      22.0 C  3 B06|Rf        1.29111 m   |HD         31.229 m   |                      | 
For M5|Adr   108|KD1       22      22.0 C  3 B06|Rf        1.29113 m   |HD         31.227 m   |                      | 
For M5|Adr   109|KD1       21      21.0 C  3 B06|Rb        1.36282 m   |HD         32.141 m   |                      | 
For M5|Adr   110|KD1       22      21.0 C    B06|                      |                      |Z         8.97208 m   | 
For M5|Adr   111|KD1       22      22.0 C  3 B06|Rb        1.28892 m   |HD         21.179 m   |                      | 
For M5|Adr   112|KD1       23      22.0 C  3 B06|Rf        2.89052 m   |HD         22.381 m   |                      | 
For M5|Adr   113|KD1       23      22.0 C  3 B06|Rf        2.89044 m   |HD         22.409 m   |                      | 
For M5|Adr   114|KD1       22      22.0 C  3 B06|Rb        1.28846 m   |HD         21.201 m   |                      | 
For M5|Adr   115|KD1       23      22.0 C    B06|                      |                      |Z         7.37029 m   | 
For M5|Adr   116|KD1       23      22.0 C  3 B06|Rb        1.93031 m   |HD         19.351 m   |                      | 
For M5|Adr   117|KD1       24      22.0 C  3 B06|Rf        0.49826 m   |HD         21.579 m   |                      | 
For M5|Adr   118|KD1       24      22.0 C  3 B06|Rf        0.49825 m   |HD         21.575 m   |                      | 
For M5|Adr   119|KD1       23      22.0 C  3 B06|Rb        1.93039 m   |HD         19.352 m   |                      | 
For M5|Adr   120|KD1       24      22.0 C    B06|                      |                      |Z         8.80238 m   | 
For M5|Adr   121|KD1       24      22.0 C  3 B06|Rb        1.75391 m   |HD         32.116 m   |                      | 
For M5|Adr   122|KD1       25      22.0 C  3 B06|Rf        1.16491 m   |HD         32.262 m   |                      | 
For M5|Adr   123|KD1       25      22.0 C  3 B06|Rf        1.16492 m   |HD         32.263 m   |                      | 
For M5|Adr   124|KD1       24      22.0 C  3 B06|Rb        1.75396 m   |HD         32.115 m   |                      | 
For M5|Adr   125|KD1       25      22.0 C    B06|                      |                      |Z         9.39140 m   | 
For M5|Adr   126|KD1       25      22.0 C  3 B06|Rb        1.37719 m   |HD         33.702 m   |                      | 
For M5|Adr   127|KD1       26      22.0 C  3 B06|Rf        1.02124 m   |HD         34.335 m   |                      | 
For M5|Adr   128|KD1       26      22.0 C  3 B06|Rf        1.02128 m   |HD         34.319 m   |                      | 
For M5|Adr   129|KD1       25      22.0 C  3 B06|Rb        1.37723 m   |HD         33.703 m   |                      | 
For M5|Adr   130|KD1       26      22.0 C    B06|                      |                      |Z         9.74735 m   | 
