For M5|Adr     1|TO  1061218m.dat                |                      |                      |                      For M5|Adr    13|KD1        B      20.0 C  3    |R         0.82754 m   |HD         52.898 m   |                      | 
For M5|Adr   177|KD1       16      23.0 C  3 B01|Rb        0.52255 m   |HD         30.758 m   |                      | 
For M5|Adr   178|KD1       17      23.0 C    B01|                      |                      |Z        -5.21217 m   | 
For M5|Adr   179|KD1       17      23.0 C  3 B01|Rb        0.73731 m   |HD         18.738 m   |                      | 
For M5|Adr   180|KD1       18      23.0 C  3 B01|Rf        1.66838 m   |HD         17.277 m   |                      | 
For M5|Adr   181|KD1       18      23.0 C  3 B01|Rf        1.66837 m   |HD         17.275 m   |                      | 
For M5|Adr   182|KD1       17      23.0 C  3 B01|Rb        0.73740 m   |HD         18.752 m   |                      | 
For M5|Adr   183|KD1       18      23.0 C    B01|                      |                      |Z        -6.14319 m   | 
For M5|Adr   184|KD1       18##### 23.0 C  3 B01|Rb        0.84586 m   |HD         26.788 m   |                      | 
For M5|Adr   185|TO  Measurement repeated    B01|                      |                      |                      | 
For M5|Adr   186|KD1       18##### 23.0 C  3 B01|Rb        0.84539 m   |HD         26.875 m   |                      | 
For M5|Adr   187|KD1       19##### 23.0 C  3 B01|Rf        1.41648 m   |HD         29.255 m   |                      | 
For M5|Adr   188|TO  Measurement repeated    B01|                      |                      |                      | 
For M5|Adr   189|KD1       19##### 23.0 C  3 B01|Rf        1.41266 m   |HD         28.235 m   |                      | 
For M5|Adr   190|KD1       19##### 23.0 C  3 B01|Rf        1.41252 m   |HD         28.255 m   |                      | 
For M5|Adr   191|KD1       18##### 23.0 C  3 B01|Rb        0.84570 m   |HD         26.865 m   |                      | 
For M5|Adr   192|KD1       19##### 23.0 C    B01|                      |                      |Z        -6.71024 m   | 
For M5|Adr   193|TO  Station repeated        B01|                      |                      |                      | 
For M5|Adr   194|KD1       18      23.0 C  3 B01|Rb        0.84543 m   |HD         26.853 m   |                      | 
For M5|Adr   195|KD1       19##### 23.0 C  3 B01|Rf        1.41314 m   |HD         28.291 m   |                      | 
For M5|Adr   196|TO  Measurement repeated    B01|                      |                      |                      | 
For M5|Adr   197|KD1       19      23.0 C  3 B01|Rf        1.41294 m   |HD         28.291 m   |                      | 
For M5|Adr   198|KD1       19      23.0 C  3 B01|Rf        1.41320 m   |HD         28.293 m   |                      | 
For M5|Adr   199|KD1       18      23.0 C  3 B01|Rb        0.84619 m   |HD         26.842 m   |                      | 
For M5|Adr   200|KD1       19      23.0 C    B01|                      |                      |Z        -6.71045 m   | 
For M5|Adr   201|KD1       19      23.0 C  3 B01|Rb        1.48683 m   |HD         34.594 m   |                      | 
For M5|Adr   202|KD1       20      23.0 C  3 B01|Rf        0.88040 m   |HD         35.242 m   |                      | 
For M5|Adr   203|KD1       20      23.0 C  3 B01|Rf        0.88040 m   |HD         35.260 m   |                      | 
For M5|Adr   204|KD1       19      23.0 C  3 B01|Rb        1.48649 m   |HD         34.593 m   |                      | 
For M5|Adr   205|KD1       20      23.0 C    B01|                      |                      |Z        -6.10419 m   | 
For M5|Adr   206|KD1       20##### 23.0 C  3 B01|Rb        1.53259 m   |HD         17.746 m   |                      | 
For M5|Adr   207|TO  Measurement repeated    B01|                      |                      |                      | 
For M5|Adr   208|KD1       20      23.0 C  3 B01|Rb        1.49984 m   |HD         21.110 m   |                      | 
For M5|Adr   209|KD1       21      23.0 C  3 B01|Rf        0.42622 m   |HD         19.401 m   |                      | 
For M5|Adr   210|KD1       21      23.0 C  3 B01|Rf        0.42613 m   |HD         19.382 m   |                      | 
For M5|Adr   211|KD1       20      23.0 C  3 B01|Rb        1.49981 m   |HD         21.103 m   |                      | 
For M5|Adr   212|KD1       21      23.0 C    B01|                      |                      |Z        -5.03054 m   | 
For M5|Adr   213|KD1       21      23.0 C  3 B01|Rb        0.52396 m   |HD         10.234 m   |                      | 
For M5|Adr   214|KD1     V058      23.0 C  3 B01|Rf        0.57111 m   |HD          9.215 m   |                      | 
For M5|Adr   215|KD1     V058      23.0 C  3 B01|Rf        0.57103 m   |HD          9.218 m   |                      | 
For M5|Adr   216|KD1       21      23.0 C  3 B01|Rb        0.52403 m   |HD         10.224 m   |                      | 
For M5|Adr   217|KD1     V058      23.0 C    B01|                      |                      |Z        -5.07762 m   | 
For M5|Adr   218|KD1     V058                B01|Sh       -5.07762 m   |dz        5.07762 m   |Z         0.00000 m   | 
For M5|Adr   219|KD2     V058       22       B01|Db         630.96 m   |Df         629.19 m   |Z        -5.07762 m   | 
For M5|Adr   220|TO  End-Line                B01|                      |                      |                      | 
For M5|Adr   221|TO  Start-Line       BFFB   B02|                      |                      |                      | 
For M5|Adr   222|KD1     V058                B02|                      |                      |Z         0.00000 m   | 
For M5|Adr   223|KD1     V058      22.0 C  3 B02|Rb        0.71951 m   |HD          6.666 m   |                      | 
For M5|Adr   224|KD1        1      22.0 C  3 B02|Rf        1.27588 m   |HD          6.864 m   |                      | 
For M5|Adr   225|KD1        1      22.0 C  3 B02|Rf        1.27586 m   |HD          6.861 m   |                      | 
For M5|Adr   226|KD1     V058      22.0 C  3 B02|Rb        0.71950 m   |HD          6.672 m   |                      | 
For M5|Adr   227|KD1        1      22.0 C    B02|                      |                      |Z        -0.55636 m   | 
For M5|Adr   228|KD1        1      22.0 C  3 B02|Rb        1.46426 m   |HD         29.060 m   |                      | 
For M5|Adr   229|KD1        2      22.0 C  3 B02|Rf        1.14552 m   |HD         27.468 m   |                      | 
For M5|Adr   230|KD1        2      22.0 C  3 B02|Rf        1.14541 m   |HD         27.465 m   |                      | 
For M5|Adr   231|KD1        1      22.0 C  3 B02|Rb        1.46454 m   |HD         29.060 m   |                      | 
For M5|Adr   232|KD1        2      22.0 C    B02|                      |                      |Z        -0.23743 m   | 
For M5|Adr   233|KD1        2##### 22.0 C  3 B02|Rb        1.47495 m   |HD         27.365 m   |                      | 
For M5|Adr   234|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   235|KD1        2      23.0 C  3 B02|Rb        1.47490 m   |HD         27.362 m   |                      | 
For M5|Adr   236|KD1        3      22.0 C  3 B02|Rf        1.15522 m   |HD         27.135 m   |                      | 
For M5|Adr   237|KD1        3      23.0 C  3 B02|Rf        1.15525 m   |HD         27.135 m   |                      | 
For M5|Adr   238|KD1        2      22.0 C  3 B02|Rb        1.47494 m   |HD         27.357 m   |                      | 
For M5|Adr   239|KD1        3      22.0 C    B02|                      |                      |Z         0.08225 m   | 
For M5|Adr   240|KD1        3##### 23.0 C  3 B02|Rb        1.47348 m   |HD         31.784 m   |                      | 
For M5|Adr   241|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   242|KD1        3##### 23.0 C  3 B02|Rb        1.47325 m   |HD         31.786 m   |                      | 
For M5|Adr   243|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   244|KD1        3##### 23.0 C  3 B02|Rb        1.47317 m   |HD         31.795 m   |                      | 
For M5|Adr   245|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   246|KD1        3##### 23.0 C  3 B02|Rb        1.39889 m   |HD         31.936 m   |                      | 
For M5|Adr   247|KD1        4##### 23.0 C  3 B02|Rf        1.06372 m   |HD         30.267 m   |                      | 
For M5|Adr   248|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   249|KD1        4##### 23.0 C  3 B02|Rf        1.06303 m   |HD         30.250 m   |                      | 
For M5|Adr   250|KD1        4##### 23.0 C  3 B02|Rf        1.06346 m   |HD         30.267 m   |                      | 
For M5|Adr   251|KD1        3##### 23.0 C  3 B02|Rb        1.39880 m   |HD         31.960 m   |                      | 
For M5|Adr   252|KD1        4##### 23.0 C    B02|                      |                      |Z         0.41786 m   | 
For M5|Adr   253|TO  Station repeated        B02|                      |                      |                      | 
For M5|Adr   254|KD1        3##### 23.0 C  3 B02|Rb        1.39875 m   |HD         31.946 m   |                      | 
For M5|Adr   255|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   256|KD1        3##### 23.0 C  3 B02|Rb        1.40241 m   |HD         31.927 m   |                      | 
For M5|Adr   257|KD1        4##### 23.0 C  3 B02|Rf        1.06700 m   |HD         30.291 m   |                      | 
For M5|Adr   258|KD1        4##### 23.0 C  3 B02|Rf        1.06702 m   |HD         30.300 m   |                      | 
For M5|Adr   259|TO  Station repeated        B02|                      |                      |                      | 
For M5|Adr   260|KD1        3      23.0 C  3 B02|Rb        1.34506 m   |HD         20.809 m   |                      | 
For M5|Adr   261|KD1        4##### 23.0 C  3 B02|Rf        1.13524 m   |HD         21.594 m   |                      | 
For M5|Adr   262|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   263|KD1        4      23.0 C  3 B02|Rf        1.13481 m   |HD         21.507 m   |                      | 
For M5|Adr   264|KD1        4      23.0 C  3 B02|Rf        1.13478 m   |HD         21.515 m   |                      | 
For M5|Adr   265|KD1        3      23.0 C  3 B02|Rb        1.34492 m   |HD         20.824 m   |                      | 
For M5|Adr   266|KD1        4      23.0 C    B02|                      |                      |Z         0.29245 m   | 
For M5|Adr   267|KD1        4##### 23.0 C  3 B02|Rb        1.38440 m   |HD         20.408 m   |                      | 
For M5|Adr   268|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   269|KD1        4##### 23.0 C  3 B02|Rb        1.38421 m   |HD         20.412 m   |                      | 
For M5|Adr   270|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   271|KD1        4      23.0 C  3 B02|Rb        1.38445 m   |HD         20.409 m   |                      | 
For M5|Adr   272|KD1        5##### 23.0 C  3 B02|Rf        0.97829 m   |HD         21.790 m   |                      | 
For M5|Adr   273|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   274|KD1        5      23.0 C  3 B02|Rf        0.97836 m   |HD         21.806 m   |                      | 
For M5|Adr   275|KD1        5      23.0 C  3 B02|Rf        0.97832 m   |HD         21.797 m   |                      | 
For M5|Adr   276|KD1        4      23.0 C  3 B02|Rb        1.38428 m   |HD         20.408 m   |                      | 
For M5|Adr   277|KD1        5      23.0 C    B02|                      |                      |Z         0.69847 m   | 
For M5|Adr   278|KD1        5##### 23.0 C  3 B02|Rb        1.47696 m   |HD         23.402 m   |                      | 
For M5|Adr   279|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   280|KD1        5##### 23.0 C  3 B02|Rb        1.43776 m   |HD         22.787 m   |                      | 
For M5|Adr   281|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   282|KD1        5      23.0 C  3 B02|Rb        1.43795 m   |HD         22.789 m   |                      | 
For M5|Adr   283|KD1        6##### 23.0 C  3 B02|Rf        1.06529 m   |HD         23.545 m   |                      | 
For M5|Adr   284|TO  Measurement repeated    B02|                      |                      |                      | 
For M5|Adr   285|KD1        6      23.0 C  3 B02|Rf        1.06533 m   |HD         23.543 m   |                      | 
